,F1,F2,y
639,0.14249554290151323,0.49888815345135606,0
640,0.6181557343181191,0.702464970544104,2
641,0.5596486834869141,0.00977084741918366,1
642,0.3264613082439919,0.5177116433847114,0
643,0.08786649914483335,0.35062693120918076,1
644,0.033203108791366565,0.07857849715502074,1
645,0.39692327620159606,0.13271575404306035,1
646,0.5675408482615582,0.6894649691372657,1
647,0.8005866991090829,0.2001502442448101,2
648,0.16748258225906976,0.10456784033440025,1
649,0.6364302495436367,0.7064757264869012,2
650,0.03158614482564204,0.9362122462436898,0
651,0.05197128365147241,0.5412963353010705,0
652,0.7090605194509164,0.8709691237460856,2
653,0.7140869321324278,0.8017280830697918,2
654,0.33945019254280606,0.8148251137465122,0
655,0.08011484638467514,0.8948166560605276,0
656,0.5475923761537362,0.8172977699624937,0
657,0.45231828451830014,0.643577695196525,0
658,0.5264026609361132,0.7315895217553319,0
659,0.08162998203058958,0.0603520839905638,1
660,0.24710323401014644,0.15954468011318834,1
661,0.8717835665922017,0.21921398735804432,1
662,0.9758652558191313,0.33689579177110685,2
663,0.18211791568869928,0.7896985071424791,0
664,0.6587077755008761,0.498195716453139,2
665,0.5553635509376312,0.7192017782722638,1
666,0.22845474133129873,0.9963339160567419,0
667,0.9747931621467831,0.6503256863469369,2
668,0.19954245092914513,0.6802282424312913,0
669,0.07219840897917584,0.030652502205806065,1
670,0.2576828885112137,0.4626229567393163,1
671,0.8682725054083805,0.727169069766308,2
672,0.742706521199981,0.42549333444807536,2
673,0.3459349925469629,0.3710387629846027,1
674,0.9876495637360578,0.04010919141248248,2
675,0.8670314961224486,0.5786754085723934,2
676,0.43861541918959046,0.7252576604151365,0
677,0.48666894142470285,0.8734232380816606,0
678,0.9007018640112585,0.4217209268734554,2
679,0.2768277972350516,0.5923503285933622,0
680,0.912363345616691,0.21066218900566658,2
681,0.6229665835634828,0.6315602200925206,2
682,0.733113022415281,0.1315676851272598,1
683,0.7158249646820886,0.909032520665641,2
684,0.17968310887024197,0.23754332492387764,1
685,0.9713950940416396,0.18097695270948977,2
686,0.8543850933695791,0.4922778564480348,2
687,0.24723107440317704,0.8707499012725114,0
688,0.4453052550026655,0.5148173539296902,0
689,0.3592333693997657,0.5929508514349274,0
690,0.16352387258502277,0.3910815366517607,0
691,0.9694123223352875,0.25813343270112754,2
692,0.6567366645412922,0.3251900642246949,2
693,0.7734731256866006,0.13087366071834983,2
694,0.9698210450785447,0.45378954138363925,2
695,0.23605046334646396,0.07349674733001266,1
696,0.16975790508754074,0.5197739485560177,0
697,0.3370031764312863,0.8288833658826095,0
698,0.43088752366180594,0.2487142725876299,1
699,0.61714498660403,0.7067772168854458,2
700,0.16704190790094986,0.16761921628831766,1
701,0.03667142693354297,0.7364020150656405,0
702,0.6638045276218051,0.4746308757498139,1
703,0.8441704489691971,0.8056701529500532,2
704,0.5853543643967521,0.8682712805132586,0
705,0.20584121003676825,0.11191961939772788,1
706,0.2697496115169896,0.05708685608931485,1
707,0.531169528001032,0.9366056922949615,0
708,0.03934354066850965,0.1221099140100268,1
709,0.4521990282834353,0.9338750175279049,0
710,0.3161561049767505,0.5072348086883924,0
711,0.0415728590503921,0.14834320096208886,1
712,0.9866301229588469,0.9651186964360455,2
713,0.004939980934409616,0.951811785423239,0
714,0.6391199378155004,0.8679182945200221,2
715,0.4547398556338591,0.5155960285792502,0
716,0.4888465802569202,0.6668642575461043,0
717,0.1396512547563129,0.029973589872677953,1
718,0.3079299415911909,0.7046807627366467,0
719,0.20185345212294836,0.6734324333249173,0
720,0.9699120461072704,0.09390071578941839,2
721,0.6726021182251263,0.44375021930457115,2
722,0.8681422543775054,0.1771497894473859,1
723,0.6926259522261645,0.8381152896481102,2
724,0.9446142194740232,0.6832480282896458,2
725,0.4971747640084273,0.6178472402012138,0
726,0.8689049844787182,0.5706097466388297,2
727,0.03038705969683686,0.9309486955069778,0
728,0.6895267510315611,0.6765133857772465,2
729,0.21567515239771717,0.6588854702326572,0
730,0.3938644056541585,0.6512329770414921,0
731,0.10659303030799072,0.657845304603036,0
732,0.9994137257706666,0.04821203886055603,2
733,0.9771741842213173,0.4069079607228706,2
734,0.8707534503372591,0.7823854840582735,2
735,0.5670162609866678,0.7384492092513265,1
736,0.8785155613013479,0.404140321651033,2
737,0.3270331615632387,0.6675933855635847,0
738,0.8078459419412586,0.7622851347766157,2
739,0.7978136488586345,0.435583314812933,2
740,0.8178342161750216,0.12020905537060844,2
741,0.5444890979608495,0.0057586604981215705,1
742,0.3245858299002703,0.3664615348713979,1
743,0.3961726916092554,0.6954672066898622,0
744,0.38855810127034573,0.44869362262253065,0
745,0.23754413087432746,0.3732517916293401,1
746,0.22726962726315147,0.07319592376844364,1
747,0.6034485933813779,0.6682127985550163,2
748,0.6194903460096145,0.46349404380057235,2
749,0.3797857801792298,0.8633336495718252,0
750,0.519081785136218,0.47918187762973097,0
751,0.025642065806435688,0.34124782762615635,0
752,0.38019561878585706,0.3988227808969005,0
753,0.5801723692273323,0.5336025467268785,2
754,0.6079050927934446,0.7648832615421283,1
755,0.8129857387160935,0.7181230762264944,2
756,0.9555236959549347,0.01823258267636163,1
757,0.1957779856835461,0.00756287497814212,1
758,0.647474714154603,0.8980305489499869,2
759,0.24348229657629927,0.9270345447963066,0
760,0.06026739028956085,0.9344360268055143,0
761,0.3516226872396344,0.10142082844921652,1
762,0.48587175918632564,0.25677656772050794,1
763,0.28487290196192283,0.3072899649262866,1
764,0.8030258978326634,0.5391612766752545,2
765,0.31130769915600365,0.6103337833109184,0
766,0.7161506742231936,0.27262400073353377,1
767,0.4135491015253515,0.12188609333694755,1
768,0.18114934953468032,0.6811178539649828,0
769,0.18143834769562694,0.5251633836670602,0
770,0.7090462617224327,0.10687692309474384,1
771,0.5673122196289035,0.25656278370136376,1
772,0.9629268752375798,0.4835456467199247,2
773,0.8059925497751581,0.5502265421562618,2
774,0.043412532854819164,0.6331513755940223,0
775,0.951403342206657,0.6016118201463312,2
776,0.8191888594267902,0.8842064633484078,2
777,0.22807977194893247,0.21204483990822665,1
778,0.6109809888509917,0.4110284698067047,2
779,0.8398613028667203,0.9000231233980112,2
780,0.3534213793027181,0.23687055897448206,1
781,0.7805255152438618,0.2748060355481361,1
782,0.8226143185136784,0.42373825364876283,2
783,0.6675498992914705,0.09553531383466818,1
784,0.623859324676573,0.4517676787372291,2
785,0.5866084631754741,0.16801420774486342,1
786,0.7368737449441821,0.8627970775432285,2
787,0.21673980009077565,0.09571455552016173,1
788,0.023638586046336396,0.641971500443266,0
789,0.6070940360887808,0.54669741271407,2
790,0.23194709611597542,0.39090599590551467,0
791,0.594476335186173,0.4967668588591694,1
792,0.9877855202148873,0.13643975255673313,2
793,0.6951445540475938,0.4043187681042921,2
794,0.42819961492561476,0.7175977656581762,0
795,0.6924361513243696,0.9912559937021883,2
796,0.12839428945412523,0.10410964938416634,1
797,0.7243388171287412,0.5783869170064091,2
798,0.27416066655980587,0.0794193689889866,1
799,0.08565824959643054,0.8941908746641183,0
800,0.1918673247187429,0.32337156211552076,0
801,0.22665640222698802,0.3549963058319373,1
802,0.06942384274609337,0.5190597909082704,0
803,0.0676125635922149,0.8003565078223616,0
804,0.23371208191043302,0.5400119146045106,0
805,0.8800790875614583,0.6508773690471942,2
806,0.5329577865513353,0.3243337531153756,1
807,0.33300191305819793,0.6694869551981901,0
808,0.9941393612211675,0.6618391898493786,2
809,0.5577834173700249,0.7306505102392461,1
810,0.46520561228371815,0.060142342600785215,1
811,0.5622968158779098,0.9576252845053802,0
812,0.17530294235765964,0.6900048908206657,0
813,0.20093368865905648,0.5358276844730813,0
814,0.09667644964671962,0.45037093625818514,0
815,0.7561633288952461,0.3475715242389821,2
816,0.664911724487218,0.7954499607897292,2
817,0.9271778194794527,0.23464208185545354,2
818,0.39931591580930814,0.15241601333041743,1
819,0.9924835021583752,0.9270009679242953,2
820,0.5399571302805596,0.8420332943764213,0
821,0.5209579772720422,0.6235856880027597,2
822,0.08912443211601662,0.7552704204968079,0
823,0.12771348363523483,0.8260676302525284,0
824,0.7820280876703859,0.7087446977429764,2
825,0.036160380524762115,0.3031283559453286,1
826,0.26311256991084286,0.3601364074715191,1
827,0.08764274676383854,0.9369578230310628,0
828,0.5538022407123763,0.30552431065802355,1
829,0.3969815170742834,0.44720254050483565,1
830,0.6005943333606173,0.5156794276964978,2
831,0.9193919732144173,0.49696348290583026,2
832,0.9921580148233127,0.8514249577450957,2
833,0.2085105143573358,0.9305952146439163,0
834,0.11636639788547609,0.8174497084911916,0
835,0.3806232934765801,0.8779743204450695,0
836,0.8680566901074503,0.8059254001176211,2
837,0.7900304363070614,0.3046791390980408,2
838,0.08091928305125218,0.40298017876516146,0
839,0.17352451498650867,0.6949510889024617,0
840,0.34609972653778553,0.9756102008599149,0
841,0.640972077345332,0.822480563634361,2
842,0.13252467274184843,0.8620144822726226,0
843,0.9227571905133943,0.4870619188189359,2
844,0.6062529377509774,0.7648098009029954,0
845,0.17483862726041255,0.5025660764634424,0
846,0.3986630277723131,0.1463739921622491,1
847,0.36753442229153144,0.06817230938549357,1
848,0.025811906949486985,0.13516628915482276,1
849,0.9631151115891738,0.549529535895017,2
850,0.96582216115322,0.432497878330132,2
851,0.3118161330852596,0.5061418628402441,0
852,0.4395116886329101,0.10566468426174391,1
853,0.6408263146902062,0.2160381825095996,1
854,0.6195879548978296,0.6502010923981534,2
855,0.1520248531286481,0.06134962711066816,1
856,0.7807615860684398,0.4598004237693202,2
857,0.05816379550547579,0.9948663171697671,0
858,0.05778056099636664,0.6950352288585532,0
859,0.9836789252634136,0.23918010421592562,2
860,0.14224936868719618,0.1213849394224289,1
861,0.30327514756759555,0.10104581101064669,1
862,0.6921613416941319,0.06229179813006269,1
863,0.5094221281497897,0.9966968538529768,0
864,0.8139702695060188,0.6152194382310109,2
865,0.30625362078661167,0.6238958362916385,0
866,0.5270414639116516,0.4260833838903715,2
867,0.13071037674019947,0.8866042152404667,0
868,0.4497846488213225,0.19462251182076507,1
869,0.3677593508772896,0.41412975252892703,1
870,0.8275378955668743,0.733614380561402,2
871,0.7693048936413398,0.011031264428647214,1
872,0.4161539981797615,0.4813441516353236,1
873,0.019192276823056686,0.2598132087450342,1
874,0.760289823122135,0.13710970572899905,2
875,0.5353101314525917,0.2152018720172375,1
876,0.012120774643893273,0.24120145759954148,0
877,0.9758737549100538,0.8015371118829896,2
878,0.9595766443210334,0.48785404392636245,2
879,0.1097361986775035,0.547959488973693,0
880,0.4543773345599609,0.844357082739616,0
881,0.09808258078424459,0.4882411370217782,0
882,0.15004866469398426,0.32467592689006,1
883,0.7373570773877997,0.47601812936876653,2
884,0.37588828514576933,0.3944762785700353,1
885,0.45944676840598664,0.7850165438370569,0
886,0.8920846889402344,0.9553346865039283,2
887,0.7869033862552951,0.31540689574801273,2
888,0.6881347060865421,0.4376031240553919,1
889,0.2546706220460512,0.8408715794259226,0
890,0.038426348962324997,0.9017619921354235,0
891,0.46147746462473416,0.6372014768082804,0
892,0.6593539222057827,0.8951177407065364,2
893,0.6366696821672073,0.6139335847600618,2
894,0.06665204056068996,0.5184080219452041,0
895,0.15016900081704165,0.7374337687214856,0
896,0.5122219208126745,0.6802277792083533,0
897,0.041672900602384266,0.08479201604580322,1
898,0.7163233880626823,0.07208433599867337,1
899,0.0712567277652586,0.01210847523488745,1
900,0.9565013982994801,0.737508359459007,2
901,0.35325140850206416,0.2965355812876552,1
902,0.34970322974584955,0.7746535311811819,0
903,0.6613706110704144,0.18519556786746794,1
904,0.17410933533408435,0.09839564971339732,1
905,0.6603027197013381,0.7643726622217359,2
906,0.265046428325004,0.020944961030912812,1
907,0.08217166747642735,0.9678600348450305,0
908,0.29544477747742026,0.7692231478381336,0
909,0.6246635688542638,0.3819396396528959,2
910,0.2056872621955551,0.12138641815940643,1
911,0.6150129680388666,0.774633780637788,2
912,0.6439042535411307,0.5303021332491583,1
913,0.041951223431636264,0.9684887775943838,0
914,0.7987141916545746,0.29282203670096474,2
915,0.9799703293588506,0.6018815896363221,2
916,0.5824226582072465,0.7480731794295321,0
917,0.8117697880901376,0.6564786073315027,2
918,0.12809574636620003,0.3382675059944984,0
919,0.9280836403260497,0.22461561184385193,2
920,0.3721670238375133,0.432076882944196,0
921,0.4394049896944522,0.6129395824945255,0
922,0.9430758377447076,0.24069271183250496,2
923,0.12150137630091806,0.19747048985993731,1
924,0.8869249002092695,0.645810812655206,2
925,0.28590678923916013,0.8159469389686173,0
926,0.861369996363436,0.846514338690278,2
927,0.9189265336395545,0.2522410201733616,2
928,0.7550419287462783,0.46053949727414,2
929,0.8419985528900615,0.7284906771616132,2
930,0.7764474464997246,0.6561618376810715,2
931,0.17742876946970687,0.5450269188969383,0
932,0.9846697395245082,0.9373880664971189,2
933,0.04317373579701167,0.16481481572943713,1
934,0.1317287734545619,0.7259799099852955,0
935,0.8177853298569451,0.2135113663106719,1
936,0.505852692951829,0.8407030280112,0
937,0.7328015447662506,0.5422372054918483,2
938,0.5903476904587729,0.50836054691628,0
939,0.2975484513188206,0.5650219928590161,0
940,0.6888853020500907,0.8733229158608077,2
941,0.6362913539792481,0.761121537043158,2
942,0.160071634954573,0.4615574744197899,0
943,0.009331619827093296,0.24667886452162302,0
944,0.7264617151130048,0.9918099513493635,2
945,0.0991780995872159,0.40149431586128825,0
946,0.8000709686991595,0.20403563462889884,1
947,0.5550849493022862,0.7330712960296748,2
948,0.615985450260179,0.18802473461541613,1
949,0.3553845686857394,0.7837917844853972,0
950,0.5542265141320166,0.005229613542912737,1
951,0.7609907600280938,0.03531135494023907,1
952,0.7457337827312321,0.2024805601652374,1
953,0.9580734801193802,0.3679407513020845,2
954,0.3269316163380791,0.14888805033244468,1
955,0.3056042154902149,0.8766507618282006,0
956,0.9963343376272473,0.36830953050684834,2
957,0.44861063095454257,0.722070938202737,0
958,0.8861957804650745,0.5930443341867842,2
959,0.39152569817782934,0.41262184084862374,1
960,0.6956181464968069,0.0032182636042786816,1
961,0.6195893374598407,0.3554930104413574,1
962,0.7941973312770843,0.09299063982313216,1
963,0.5882022669483905,0.48097288988612374,1
964,0.6423255259052274,0.06485359448296835,1
965,0.5799837874281313,0.5614845879595237,1
966,0.5606600944161709,0.6034876665964548,0
967,0.6764679372263622,0.8049889996807698,2
968,0.26982072012821434,0.8250494101800621,0
969,0.4982556822634536,0.07705827913433116,1
970,0.0585509292439792,0.3342383186960608,0
971,0.7848969771114676,0.7076809347409158,2
972,0.7886149646724064,0.5172690564416094,2
973,0.44019899795549056,0.14745252670628395,1
974,0.32819275360931155,0.43401936617387527,0
975,0.08860042967961723,0.22061195271121126,1
976,0.5982252940637388,0.7356631142391898,1
977,0.9983475113929496,0.9331133313435577,2
978,0.6425651995351915,0.421248053294072,1
979,0.6361773647082327,0.785651618080232,2
980,0.11833619092338732,0.40990488969628824,0
981,0.8398022856356172,0.383832951933044,2
982,0.5718722712271865,0.5877693608621982,2
983,0.18447625313363936,0.3622354416522884,0
984,0.33451128874193214,0.026196708532064794,1
985,0.024191763891355245,0.8316970436757735,0
986,0.2730708099728124,0.5180787662388154,0
987,0.29872557358877305,0.9406792451153405,0
988,0.25929675886577375,0.4296568127389351,0
989,0.8727302504846018,0.8419335667918086,2
990,0.18610141784627732,0.8026433097957104,0
991,0.45818688673789265,0.4829688720853552,0
992,0.13347997241594378,0.08060151375712465,1
993,0.7279393069737652,0.49646115235529975,1
994,0.43685070261517955,0.7295082286523967,0
995,0.7655128989911097,0.15890816766935356,1
996,0.6102251494776413,0.13535408227768553,1
997,0.7513750860290457,0.6569551562671395,2
998,0.956614621083458,0.06895801635642118,2
999,0.05705472115125432,0.28218707469320015,0
